Column 2	Column 5	Column 6	Column 7	Column 11
Steeg,Steeg,	50.61634	7.40639	P	08
Steeg,Steeg,Steeg	50.054	7.74734	P	08
Steffeln,Steffeln,	50.28333	6.56667	P	08
Steffenshof,Steffenshof,	50.13366	7.44135	P	08
Steimel,Steimel,	50.61667	7.63333	P	08
Stein,Stein,	49.15	7.93333	P	08
Steinalben,Steinalben,	49.31667	7.65	P	08
Steinbach,Steinbach,	50.04271	7.59378	P	08
Steinbach,Steinbach,	49.45268	7.38447	P	08
Steinbach,Steinbach,	49.40701	7.21038	P	09
Steinbach,Steinbach,Steinbach	49.46103	6.95955	P	09
Steinbach am Donnersberg,Steinbach am Donnersberg,	49.6	7.95	P	08
Steinbachweier,Steinbachweier,Steinbachweier	49.63846	6.66223	P	08
Steinberg,Steinberg,	49.53333	7.1	P	09
Steinberg,Steinberg,Steinberg	49.56977	6.84741	P	09
Steinberg-Deckenhardt,Steinberg-Deckenhardt,Steinberg-Deckenhardt	49.53844	7.11672	P	09
Stein-Bockenheim,Stein-Bockenheim,	49.76667	7.96667	P	08
Steinborn,Steinborn,	50.06667	6.63333	P	08
Steinborn,Steinborn,Steinborn	50.21187	6.78969	P	08
Steinborn,Steinborn,Steinborn	49.55452	8.04148	P	08
Steinebach,Steinebach,Steinebach	50.60977	7.80605	P	08
Steinebach,Steinebach,Steinebach,Steinebach/Sieg	50.73186	7.82748	P	08
Steineberg,Steineberg,	50.71663	7.82472	P	08
Steineberg,Steineberg,	50.18333	6.91667	P	08
Steinefrenz,Steinefrenz,	50.45933	7.93307	P	08
Steinen,Steinen,	50.58333	7.8	P	08
Steineroth,Steineroth,	50.76038	7.85443	P	08
Steinertshaus,Steinertshaus,	49.3596	7.02429	P	09
Steinfeld,Steinfeld,	49.04833	8.03694	P	08
Steingruben,Steingruben,	49.67005	7.81054	P	08
Steinhardterhof,Steinhardterhof,	49.80575	7.67381	P	08
Steiningen,Steiningen,	50.18333	6.91667	P	08
Steinmehlen,Steinmehlen,	50.20488	6.37039	P	08
Stein-Neukirch,Stein-Neukirch,Neukirch,Stein-Neukirch	50.67611	8.05472	P	08
Steinrausch,Steinrausch,	50.07111	6.23456	P	08
Steinsberg,Steinsberg,	50.33333	7.95	P	08
Steinshardt,Steinshardt,Steinshardt	50.58356	7.37972	P	08
Steinweiler,Steinweiler,Shtajnvajler,shi tai yin wei lei,Штайнвайлер,Штајнвајлер,施泰因韦勒	49.12111	8.14139	P	08
Steinwenden,Steinwenden,	49.45708	7.52726	P	08
Stein-Wingert,Stein-Wingert,	50.7225	7.74083	P	08
Stelzenberg,Stelzenberg,	49.37756	7.73814	P	08
Stennweiler,Stennweiler,	49.3912	7.11399	P	09
Stetten,Stetten,	49.66944	8.09194	P	08
Stipshausen,Stipshausen,Shtipskhauzen,shi di pu si hao sen,Штипсхаузен,施蒂普斯豪森	49.85	7.28333	P	08
Stockborn,Stockborn,	49.49071	7.70411	P	08
Stockbornerhof,Stockbornerhof,	49.27426	7.48366	P	08
Stockem,Stockem,	49.93333	6.38333	P	08
Stockhausen,Stockhausen,Stockhausen	50.65801	7.36139	P	08
Stockhausen-Illfurth,Stockhausen-Illfurth,Stockhausen-Illfurt,Stockhausen-Illfurth	50.64667	7.9875	P	08
Stockigt,Stockigt,	49.90546	6.34534	P	08
Stockum,Stockum,	50.61667	7.9	P	08
Stockum-Püschen,Stockum-Puschen,	50.60472	7.90361	P	08
Stolzenbergerhof,Stolzenbergerhof,	49.68284	7.80878	P	08
Stopperich,Stopperich,	50.54856	7.39306	P	08
Straße,Strasse,	50.58333	7.81667	P	08
Straßen,Strassen,	50.64831	7.41646	P	08
Strauscheid,Strauscheid,	50.59801	7.39639	P	08
Streithausen,Streithausen,	50.69361	7.81528	P	08
Strickhausen,Strickhausen,	50.65829	7.56583	P	08
Strickscheid,Strickscheid,	50.13333	6.31667	P	08
Strödt,Stroedt,Strodt,Strödt	50.60023	7.36417	P	08
Stroheich,Stroheich,	50.28594	6.75401	P	08
Strohn,Strohn,	50.11667	6.91667	P	08
Stromberg,Stromberg,	50.45779	7.60041	P	08
Stromberg,Stromberg,Shtromberg,ashtrmbrg,shi te long bei ge,shtrwmbrgh,Штромберг,اشترمبرگ,شترومبرغ,施特龙贝格	49.94389	7.77286	P	08
Stromberger Neuhütte,Stromberger Neuhuette,	49.9685	7.72991	P	08
Strotzbüsch,Strotzbuesch,Strotzbuesch,Strotzbüsch	50.11037	6.96664	P	08
Strunkeich,Strunkeich,	50.61106	7.60306	P	08
Strüth,Struth,	50.13333	7.88333	P	08
Struthof,Struthof,	49.89737	7.66956	P	08
Studernheim,Studernheim,	49.50764	8.36167	P	08
Stürzelbach,Sturzelbach,	50.65	7.61667	P	08
Stüterhof,Stueterhof,	49.37511	7.84295	P	08
Südlingen,Suedlingen,	49.57009	6.44626	P	08
Sülm,Sulm,	49.91667	6.56667	P	08
Sulzbach,Sulzbach,	50.30255	7.75231	P	08
Sulzbach,Sulzbach,Sulzbach,Sulzbach/ Saar,Sulzbach/Saar,Zul'cbakh,Zulcbakh,zwltsbakh,Зулцбах,Зульцбах,زولتسباخ	49.29882	7.05696	P	09
Sulzbach,Sulzbach,Zul'cbakh,Zulcbakh,Зулцбах,Зульцбах	49.83333	7.33333	P	08
Sulzheim,Sulzheim,	49.84306	8.09167	P	08
Sulzhof,Sulzhof,	49.63744	7.61946	P	08
Sürzerhof,Suerzerhof,Surxerhof,Surzerhof,Sürxerhof,Sürzerhof	50.32783	7.41876	P	08
Taben,Taben,	49.55	6.6	P	08
Taben-Rodt,Taben-Rodt,	49.55	6.58333	P	08
Tafel,Tafel,	50.21782	6.41303	P	08
Talling,Talling,	49.76667	6.95	P	08
Tarforst,Tarforst,	49.74157	6.69196	P	08
Taubenmühle,Taubenmuehle,	50.01667	7.46667	P	08
Tawern,Tawern,Tavern,ta wei er en,Таверн,塔韦尔恩	49.66667	6.51667	P	08
Tellig,Tellig,	50.03333	7.25	P	08
Temmels,Temmels,	49.68887	6.4654	P	08
Teschenmoschel,Teschenmoschel,	49.63333	7.73333	P	08
Tettingen,Tettingen,	49.51542	6.41462	P	09
Tettscheid,Tettscheid,Tettscheid	50.13742	6.82537	P	08
Thailen,Thailen,Thailen	49.53855	6.83355	P	09
Thal,Thal,	50.75711	7.71822	P	08
Thaleischweiler,Thaleischweiler,Thaleischweiler	49.26667	7.56667	P	08
Thaleischweiler-Fröschen,Thaleischweiler-Froschen,Talajshvajler-Freshen,Talajshvajler-Frjoshen,Thaleischweiler-Froeschen,Thaleischweiler-Fröschen,ta lai shi wei lei-fu lei shen,taraishuvuaira=fureshen,Талайшвайлер-Фрёшен,Талајшвајлер-Фрешен,ターライシュヴァイラー＝フレーシェン,塔莱施韦勒-弗勒申	49.26667	7.58333	P	08
Thalexweiler,Thalexweiler,Thalexweiler	49.44628	6.96335	P	09
Thalfang,Thalfang,Tal'fang,Talfang,ta er fang,tarufangu,Талфанг,Тальфанг,タールファング,塔尔方	49.75	7	P	08
Thalfröschen,Thalfroeschen,	49.25773	7.57756	P	08
Thalhausen,Thalhausen,	50.5	7.58333	P	08
Thalkleinich,Thalkleinich,	49.89748	7.18796	P	08
Thallichtenberg,Thallichtenberg,Talikhtenberg,Tallikhtenberg,ta li xi teng bei ge,Талихтенберг,Таллихтенберг,塔利希滕贝格	49.55821	7.35093	P	08
Thalveldenz,Thalveldenz,	49.88292	7.03792	P	08
Theisbergstegen,Theisbergstegen,Tajsbergshtegen,Tajsbergstegen,Theisbergstegen,tai si bei ge shi tai gen,Тайсбергштеген,Тајсбергстеген,泰斯贝格施泰根	49.51757	7.44852	P	08
Thelenberg,Thelenberg,Thelenberg	50.65634	7.40639	P	08
Theley,Theley,Theley	49.49995	7.02488	P	09
Theodorshalle,Theodorshalle,	49.81667	7.85	P	08
Thiergarten,Thiergarten,	49.68947	6.98468	P	08
Tholey,Tholey,Theulegium,Tolaj,tuo lai,Толай,Толај,托莱	49.48374	7.03691	P	09
Thomm,Thomm,Tom,Tumba,tuo mu,Том,托姆	49.7414	6.80492	P	08
Thörlingen,Thorlingen,	50.13333	7.53333	P	08
Thörnich,Thornich,	49.83431	6.83824	P	08
Thranenweier,Thranenweier,	49.70672	7.09904	P	08
Thür,Thuer,	50.35692	7.27689	P	08
Tiefenbach,Tiefenbach,	49.93761	7.54389	P	08
Tiefenbach,Tiefenbach,	49.60407	7.61111	P	08
Tiefenstein,Tiefenstein,	49.7456	7.27554	P	08
Tiefenthal,Tiefenthal,	49.75924	7.90542	P	08
Tiefenthal,Tiefenthal,	49.53861	8.10389	P	08
Todenroth,Todenroth,	49.96667	7.35	P	08
Todtenberg,Todtenberg,	50.60857	7.88083	P	08
Tombach,Tombach,	49.97126	7.44342	P	08
Töngeshof,Toengeshof,	49.91667	8.25	P	08
Torney,Torney,	50.46024	7.48907	P	08
Traben-Trarbach,Traben-Trarbach,Traben-Trarbach,Traben-Trarbakh,te la ben-te la er ba he,toraben=torabahha,trabn-trarabakh,trabn-trarbakh,Трабен-Трарбах,ترابن-تراراباخ,ترابن-ترارباخ,トラーベン＝トラーバッハ,特拉本-特拉尔巴赫	49.95076	7.11562	P	08
Trahweiler,Trahweiler,	49.46581	7.40427	P	08
Traisen,Traisen,	49.82124	7.82028	P	08
Trassem,Trassem,	49.57849	6.5254	P	08
Traunen,Traunen,	49.63083	7.11421	P	08
Trautzberg,Trautzberg,	50.1056	6.94453	P	08
Trechtingshausen,Trechtingshausen,Trechtingshausen,Trekhtingskhauzen,te lei xi ting ge si hao sen,Трехтингсхаузен,特雷希廷格斯豪森	50.01031	7.84709	P	08
Treis,Treis,	50.18333	7.3	P	08
Treis-Karden,Treis-Karden,Trajs-Karden,te lai si-ka er deng,toraisu=kaden,Трайс-Карден,Трајс-Карден,トライス＝カーデン,特赖斯-卡尔登	50.17174	7.30218	P	08
Trier,Trier,Augusta Treverorum,Treier,Trevere,Treveri,Treveris,Treves,Trevir,Treviri,Treviro,Trevèri,Trevír,Trewir,Trier,Trir,Trire,Triri,Tryr,Tryras,Trèveris,Trèves,Tréier,Tréveris,Trīre,ZQF,te li er,teulieo,the riyr,toria,tryr,Τρηρ,Трир,Трыр,Трір,טריר,ترير,تری‌یر,ٹریر,เทรียร์,ტრირი,ትሪር,トリーア,特里尔,트리어	49.75565	6.63935	P	08
Trierscheid,Trierscheid,	50.35	6.81667	P	08
Trierweiler,Trierweiler,	49.76231	6.55987	P	08
Trier-West,Trier-West,	49.75149	6.61832	P	08
Trimbs,Trimbs,	50.31667	7.3	P	08
Trimport,Trimport,	49.91667	6.58333	P	08
Trippstadt,Trippstadt,Tribbschdadt,Tripshtadt,Tripshtat,te li pu si ta te,Трипштадт,Трипштат,特里普斯塔特	49.35935	7.7748	P	08
Trittenheim,Trittenheim,Tritenkhajm,Trittenheim,Trittenkhajm,te li teng hai mu,Тритенхајм,Триттенхайм,特里滕海姆	49.82471	6.89929	P	08
Trittscheid,Trittscheid,Trittscheid	50.14908	6.82486	P	08
Trulben,Trulben,	49.13916	7.5437	P	08
Tünsdorf,Tuensdorf,	49.47471	6.49687	P	09
Türkismühle,Tuerkismuehle,	49.57629	7.10999	P	09
Übereisenbach,Ubereisenbach,	50	6.15	P	08
Überherrn,Uberherrn,Iberkhern,Jubergern,UEberherrn,awbrhrn,yu bo hei en,Überherrn,Иберхерн,Юбергерн,ابیرھیرن,اوبرهرن,于伯黑恩	49.24187	6.6984	P	09
Überhofen,UEberhofen,	49.30899	6.932	P	09
Überlosheim,UEberlosheim,	49.48782	6.85554	P	09
Überroth-Niederhofen,UEberroth-Niederhofen,	49.50059	6.94505	P	09
Überscheid,UEberscheid,	50.04284	6.72009	P	08
Uchtelfangen,Uchtelfangen,	49.37922	7.01973	P	09
Ückertseifen,UEckertseifen,Uckertseifen,Ueckertseifen,Ückertseifen	50.75468	7.60806	P	08
Udelfangen,Udelfangen,	49.77642	6.54601	P	08
Udenhausen,Udenhausen,Udenhausen	50.22772	7.50916	P	08
Udenheim,Udenheim,	49.86472	8.17167	P	08
Üdersdorf,Udersdorf,UEdersdorf,Üdersdorf	50.15	6.8	P	08
Udert,Udert,	50.62985	7.63194	P	08
Udler,Udler,	50.13333	6.88333	P	08
Uelversheim,Uelversheim,	49.81	8.28861	P	08
Uersfeld,Uersfeld,Uersfeld,Ursfeld,Ürsfeld	50.25	7.01667	P	08
Ueß,Uess,	50.25	6.93333	P	08
Uffhofen,Uffhofen,Uffhofen	49.78282	8.0248	P	08
Uhler,Uhler,	50.08333	7.43333	P	08
Ulmen,Ulmen,Ul'men,Ulmen,awlmn,urumen,wu er men,Улмен,Ульмен,أولمن,اولمن,ウルメン,乌尔门	50.20943	6.97941	P	08
Ulmet,Ulmet,Ul'met,Ulmet,wu er mei te,Улмет,Ульмет,乌尔梅特	49.58333	7.45	P	08
Undenheim,Undenheim,Undenkhajm,weng deng hai mu,Унденхайм,Унденхајм,翁登海姆	49.83806	8.21889	P	08
Ungstein,Ungstein,Ungstein	49.47926	8.17961	P	08
Unkel,Unkel,Unkel,Unkel',awnkl,unkeru,weng ke er,Ункел,Ункель,أونكل,اونکل,ウンケル,翁克尔	50.59653	7.21888	P	08
Unkelbach,Unkelbach,	50.60062	7.18703	P	08
Unkenbach,Unkenbach,	49.71667	7.75	P	08
Unnau,Unnau,	50.64881	7.90827	P	08
Unner,Unner,	49.19169	7.02464	P	09
Unterelsaff,Unterelsaff,	50.62108	7.38554	P	08
Unterfelsberg,Unterfelsberg,	49.2901	6.69529	P	09
Unter-Hambach,Unter-Hambach,	49.31667	8.11667	P	08
Unterhub,Unterhub,	49.906	7.71541	P	08
Unterjeckenbach,Unterjeckenbach,Unterjekenbakh,Unterjekkenbakh,weng te er ye ken ba he,Унтерйеккенбах,Унтерјекенбах,翁特尔耶肯巴赫	49.66667	7.48333	P	08
Unterkatzwinkel,Unterkatzwinkel,	50.81667	7.81667	P	08
Unterkrälingen,Unterkraelingen,	50.52658	6.94551	P	08
Untermittweilerhof,Untermittweilerhof,	49.64445	7.80308	P	08
Unterschützen,Unterschuetzen,	50.7521	7.65246	P	08
Untershausen,Untershausen,	50.4	7.85	P	08
Untersulzbach,Untersulzbach,	49.51667	7.66667	P	08
Unzenberg,Unzenberg,	49.9697	7.43945	P	08
Uppershausen,Uppershausen,	50.03333	6.31667	P	08
Urb,Urb,	50.2456	6.20587	P	08
Urbach-Kirchdorf,Urbach-Kirchdorf,Kirchdorf,Urbach-Kirchdorf	50.56301	7.58639	P	08
Urbach-Überdorf,Urbach-UEberdorf,Uberdorf,Urbach-Uberdorf,Urbach-Überdorf,Überdorf	50.5569	7.58695	P	08
Urbar,Urbar,	50.38333	7.63333	P	08
Urbar,Urbar,	50.13333	7.71667	P	08
Urdorf,Urdorf,	50.62043	7.98515	P	08
Urexweiler,Urexweiler,	49.42806	7.07811	P	09
Urmersbach,Urmersbach,	50.25	7.13333	P	08
Urmitz,Urmitz,Urmic,Urmitz,wu er mi ci,Урмиц,乌尔米茨	50.41667	7.51667	P	08
Urschmitt,Urschmitt,	50.11667	7.06667	P	08
Urweiler,Urweiler,	49.48017	7.17991	P	09
Ürzig,Urzig,Ircig,Ircikh,UErzig,yu er qi xi,Ürzig,Ирциг,Ирцих,于尔齐希	49.97943	7.0061	P	08
Usch,Usch,	50.1	6.6	P	08
Ütgenbach,UEtgenbach,	50.65009	7.44726	P	08
Utscheid,Utscheid,Outscheid,Utscheid	50	6.35	P	08
Utweiler,Utweiler,	49.1261	7.30035	P	09
Utzenhain,Utzenhain,	50.13333	7.63333	P	08
Utzerath,Utzerath,	50.21667	6.93333	P	08
Üxheim,Uxheim,Ikskhajm,Uxheim,Uxheim-Ahutte,yu ke si hai mu,Üxheim,Üxheim-Ahütte,Иксхайм,Иксхајм,于克斯海姆	50.35	6.75	P	08
Vallendar,Vallendar,Falendar,Fallendar,Vallendar,fa lun da er,falndar,farenda,Фалендар,Фаллендар,فالندار,ファレンダー,法伦达尔	50.39586	7.62427	P	08
Valwig,Valwig,Valwig bei Cochem	50.15	7.21667	P	08
Valwigerberg,Valwigerberg,	50.1505	7.22303	P	08
Veitsrodt,Veitsrodt,Veitsrodt,Vietsrodt	49.75576	7.30131	P	08
Veldenz,Veldenz,Fel'denc,Feldenc,fei er deng ci,wldnz,Фелденц,Фельденц,ولدنز,费尔登茨	49.88867	7.02206	P	08
Vendersheim,Vendersheim,Fenderskhajm,fen de er si hai mu,wndrshym,Фендерсхайм,Фендерсхајм,وندرشیم,芬德尔斯海姆	49.86639	8.06861	P	08
Venningen,Venningen,	49.28167	8.17361	P	08
Verscheid,Verscheid,	50.55745	7.44861	P	08
Verschneid,Verschneid,	50.31405	6.33139	P	08
Vettelhoven,Vettelhoven,Vettelhofen,Vettelhoven	50.57101	7.05652	P	08
Vettelschoß,Vettelschoss,Fetelshos,Fettel'shos,Vettelschoss,Vettelschoß,fei te er shao si,Фетелшос,Феттельшос,费特尔绍斯	50.61667	7.35	P	08
Vielbach,Vielbach,	50.51056	7.77194	P	08
Vinningen,Vinningen,	49.15635	7.55191	P	08
Virneburg,Virneburg,Firneburg,fei er nei bao,Фирнебург,菲尔内堡	50.35	7.08333	P	08
Vogelbach,Vogelbach,	49.37957	7.43122	P	08
Vogelsbüsch,Vogelsbuesch,	49.50439	6.90251	P	09
Vogelweh,Vogelweh,	49.45	7.75	P	08
Völkenroth,Voelkenroth,	50.03263	7.39459	P	08
Völkersweiler,Volkersweiler,	49.16667	7.93333	P	08
Volkerzen,Volkerzen,	50.71667	7.68333	P	08
Volkesfeld,Volkesfeld,	50.4	7.15	P	08
Völklingen,Voelklingen,Fel'klingen,Felklingen,Fjol'klingen,Voelklingen,Volklingen,Völklingen,ferukuringen,fu er ke lin gen,fwlklynghn,fwlklyngn,plqlyngn,Фелклинген,Фельклінген,Фёльклинген,Фөльклинген,פלקלינגן,فولكلينغن,فولکلینگن,フェルクリンゲン,弗尔克林根	49.25162	6.85873	P	09
Vollmersbach,Vollmersbach,	49.73333	7.31667	P	08
Vollmersweiler,Vollmersweiler,	49.065	8.07722	P	08
Volxheim,Volxheim,Fol'kskhajm,Folkskhajm,fu er ke si hai mu,Фолксхајм,Фольксхайм,福尔克斯海姆	49.81667	7.93333	P	08
Vorderweidenthal,Vorderweidenthal,Fordervajdental,Fordervajdental',fu er de er wei deng ta er,Фордервайденталь,Фордервајдентал,福尔德尔魏登塔尔	49.13333	7.88333	P	08
Vorpochten,Vorpochten,	50.21377	7.0175	P	08
Wabern,Wabern,	50.39523	7.14109	P	08
Wachenheim,Wachenheim,Vakhenkhajm,Vakhenkhajm an der Vinshtrase,Wachenheim,Wachenheim an der Weinstrasse,Wachenheim an der Weinstraße,wei yin si te la sai de qu wa heng hai mu,Вахенхайм,Вахенхајм ан дер Винштрасе,واخنهایم آن در واین‌اشتارسه,韦因斯特拉塞地区瓦亨海姆	49.44045	8.18041	P	08
Wachenheim,Wachenheim,Wachenheim	49.63736	8.16541	P	08
Wackernheim,Wackernheim,Vakernkhajm,Vakkernkhajm,wa ke er en hai mu,Вакернхајм,Ваккернхайм,瓦克尔恩海姆	49.97444	8.11667	P	08
Wadenheim,Wadenheim,	50.54476	7.13925	P	08
Wadern,Wadern,Vadern,Wadern,fadrn,vuadan,wa deng,wadrn,Вадерн,فادرن,وادرن,ヴァーダーン,瓦登	49.54122	6.88774	P	09
Wadgassen,Wadgassen,Vadgasen,Vadgassen,wa de jia sen,wadgasn,Вадгасен,Вадгассен,وادگاسن,瓦德加森	49.26667	6.78333	P	09
Wadrill,Wadrill,Wadrill	49.58558	6.89375	P	09
Wagenhausen,Wagenhausen,	50.15	6.98333	P	08
Wahl,Wahl,	50.68579	7.39973	P	08
Wahlbach,Wahlbach,	50	7.6	P	08
Wahlen,Wahlen,Wahlen	49.48675	6.78127	P	09
Wahlenau,Wahlenau,	49.9	7.25	P	08
Wahlenhof,Wahlenhof,Bohmen,Böhmen,Wahlenhof	49.41667	6.9	P	09
Wahlheim,Wahlheim,	49.71778	8.10611	P	08
Wahlheimer Hof,Wahlheimer Hof,	49.86732	8.22668	P	08
Wahlholz,Wahlholz,	49.9673	6.95568	P	08
Wahlrod,Wahlrod,	50.65	7.71667	P	08
Wahlschied,Wahlschied,Wahlschied	49.3409	6.99851	P	09
Wahnscheid,Wahnscheid,	50.50914	7.93835	P	08
Wahnwegen,Wahnwegen,Vanvegen,wa en wei gen,Ванвеген,瓦恩韦根	49.48467	7.37637	P	08
Waigandshain,Waigandshain,	50.64472	8.08528	P	08
Waldalgesheim,Waldalgesheim,Val'dal'geskhajm,Valdalgeskhajm,wa er da er ge si hai mu,Валдалгесхајм,Вальдальгесхайм,瓦尔达尔格斯海姆	49.95	7.83333	P	08
Waldbach,Waldbach,	49.60443	7.04568	P	09
Waldböckelheim,Waldbockelheim,Val'dbjokkel'khajm,Valdbekelkhajm,Waldboeckelheim,Waldböckelheim,wa er de bo ke er hai mu,Валдбекелхајм,Вальдбёккельхайм,瓦尔德伯克尔海姆	49.81667	7.71667	P	08
Waldbreitbach,Waldbreitbach,Val'dbrajtbakh,Valdbrajtbakh,vuarutoburaitobahha,wa er de bu lai te ba he,Валдбрајтбах,Вальдбрайтбах,ヴァルトブライトバッハ,瓦尔德布赖特巴赫	50.55	7.41667	P	08
Waldesch,Waldesch,	50.36779	7.14983	P	08
Waldesch,Waldesch,	50.28333	7.55	P	08
Waldfischbach-Burgalben,Waldfischbach-Burgalben,Val'dfishbakh-Burgal'ben,Valdfishbakh-Burgalben,Waldfischbach-Bojalwe,Waldfischbach-Burgalben,vuarutofisshubahha=burugaruben,wa er de fei xi ba he-bu jia er ben,Валдфишбах-Бургалбен,Вальдфишбах-Бургальбен,ヴァルトフィッシュバッハ＝ブルガルベン,瓦尔德费希巴赫-布加尔本	49.28333	7.66667	P	08
Waldfriede,Waldfriede,	49.85477	7.55081	P	08
Waldgrehweiler,Waldgrehweiler,	49.66667	7.73333	P	08
Waldhambach,Waldhambach,	49.16667	7.98333	P	08
Waldhilbersheim,Waldhilbersheim,	49.89562	7.83422	P	08
Waldhof-Falkenstein,Waldhof-Falkenstein,	49.96667	6.18333	P	08
Waldhölzbach,Waldhoelzbach,	49.55214	6.7621	P	09
Waldkönigen,Waldkoenigen,	50.22993	6.79773	P	08
Waldlaubersheim,Waldlaubersheim,	49.93333	7.83333	P	08
Waldleiningen,Waldleiningen,	49.4	7.88333	P	08
Waldmohr,Waldmohr,Val'dmor,Valdmor,vuarutomoa,wa er de mo er,Валдмор,Вальдмор,ヴァルトモア,瓦尔德莫尔	49.38333	7.33333	P	08
Waldmühlen,Waldmuhlen,Waldmuehlen,Waldmühlen	50.58333	8.06667	P	08
Waldorf,Waldorf,	50.48333	7.23333	P	08
Waldrach,Waldrach,Val'drakh,Valdrakh,valdrakhi,vuarutorahha,wa er de la,Валдрах,Вальдрах,ვალდრახი,ヴァルトラッハ,瓦尔德拉	49.74623	6.74543	P	08
Waldrohrbach,Waldrohrbach,	49.16667	7.96667	P	08
Waldsee,Waldsee,	49.39528	8.44028	P	08
Waldweiler,Waldweiler,Waldweiler	49.61667	6.8	P	08
Walgenbach,Walgenbach,	50.67245	7.4225	P	08
Walhausen,Walhausen,	50.03333	7.28333	P	08
Walhausen,Walhausen,Walhausen	49.55966	7.12713	P	09
Wallenborn,Wallenborn,Valenborn,Vallenborn,wa lun bo er en,Валенборн,Валленборн,瓦伦博尔恩	50.15	6.71667	P	08
Wallenbrück,Wallenbrueck,	49.91617	7.47705	P	08
Wallendorf,Wallendorf,Valendorf,Vallendorf,Wallenduerf,wa lun duo fu,Валендорф,Валлендорф,瓦倫多夫	49.87612	6.28913	P	08
Wallerfangen,Wallerfangen,Valerfangen,Vallerfangen,Vaudrevange,Wallerfangen,wa lai er fan gen,walrfangn,Валерфанген,Валлерфанген,والرفانگن,瓦莱尔凡根	49.32749	6.71102	P	09
Wallers,Wallers,	50.49386	7.25796	P	08
Wallersheim,Wallersheim,	50.38501	7.59954	P	08
Wallersheim,Wallersheim,	50.20315	6.52781	P	08
Wallertheim,Wallertheim,	49.83556	8.05139	P	08
Wallhalben,Wallhalben,	49.31707	7.52149	P	08
Wallhausen,Wallhausen,	49.88333	7.76667	P	08
Wallmenroth,Wallmenroth,	50.8	7.83333	P	08
Wallmerod,Wallmerod,Val'merod,Valmerod,vuarumaroto,wa er mei luo de,Валмерод,Вальмерод,ヴァルマロート,瓦尔梅罗德	50.48333	7.95	P	08
Wallroth,Wallroth,	50.69246	7.39584	P	08
Wallscheid,Wallscheid,	50.1	6.88333	P	08
Walpershofen,Walpershofen,Walpershofen	49.32121	6.92512	P	09
Walporzheim,Walporzheim,Walporzheim	50.53298	7.08143	P	08
Walsdorf,Walsdorf,	50.28333	6.71667	P	08
Walshausen,Walshausen,	49.21667	7.48333	P	08
Walsheim,Walsheim,	49.23722	8.12694	P	08
Walsheim,Walsheim,Walsheim	49.15253	7.23216	P	09
Walterschen,Walterschen,	50.68333	7.56667	P	08
Walzenack,Walzenack,	50.04977	6.3887	P	08
Wanderath,Wanderath,	50.35325	7.04735	P	08
Warmsroth,Warmsroth,	49.95	7.78333	P	08
Wartenberg,Wartenberg,	49.53333	7.85	P	08
Wartenberg-Rohrbach,Wartenberg-Rohrbach,	49.5276	7.85258	P	08
Wasch,Wasch,	49.45967	7.75346	P	08
Wäschbacherhof,Waeschbacherhof,	49.57143	7.88551	P	08
Wascheid,Wascheid,Wascheid	50.25361	6.41272	P	08
Wasenbach,Wasenbach,Vazenbakh,wa sen ba,Вазенбах,瓦森巴	50.31667	7.96667	P	08
Wassenach,Wassenach,	50.43333	7.28333	P	08
Wasserliesch,Wasserliesch,Vaserlish,Vasserlish,Wasserliesch,wa sai er li shi,Васерлиш,Вассерлиш,瓦塞尔利施	49.70739	6.53944	P	08
Wattenheim,Wattenheim,Vatenkhajm,Vattenkhajm,wa teng hai mu,Ватенхајм,Ваттенхайм,瓦滕海姆	49.52167	8.06167	P	08
Wattweiler,Wattweiler,	49.23679	7.31579	P	08
Watzerath,Watzerath,	50.18333	6.36667	P	08
Wawern,Wawern,	50.11667	6.48333	P	08
Wawern,Wawern,	49.65	6.55	P	08
Waxweiler,Waxweiler,Vaksvajler,Waxweiler,wa ke si wei lei,Ваксвайлер,Ваксвајлер,瓦克斯韦勒	50.09257	6.36299	P	08
Webenheim,Webenheim,	49.24108	7.27201	P	09
Websweiler,Websweiler,	49.37835	7.27793	P	09
Wecklingen,Wecklingen,	49.21221	7.223	P	09
Wederath,Wederath,	49.86499	7.16444	P	08
Wedern,Wedern,Wedern	49.56021	6.89193	P	09
Wehbach,Wehbach,	50.82014	7.85769	P	08
Wehingen,Wehingen,	49.4621	6.5094	P	09
Wehlen,Wehlen,Wehlen	49.94117	7.04202	P	08
Wehr,Wehr,	50.41667	7.21667	P	08
Wehr,Wehr,	50.0339	7.45949	P	08
Wehr,Wehr,	49.58825	6.37962	P	08
Wehrden,Wehrden,	49.24764	6.82423	P	09
Weibern,Weibern,	50.40808	7.14669	P	08
Weiden,Weiden,	49.81667	7.3	P	08
Weidenbach,Weidenbach,	50.15	7.88333	P	08
Weidenbach,Weidenbach,	50.13333	6.71667	P	08
Weidenhahn,Weidenhahn,	50.54722	7.83386	P	08
Weidenthal,Weidenthal,Vajdental,Vajdental',wei deng ta er,Вайденталь,Вајдентал,魏登塔尔	49.41667	8	P	08
