sagenid;werkid;sagenidautor;sagenidimwerk;titel;sagenkategorie;sagengruppe;ortschaft;longitude;latitude;volltext;buchtitel
2535;8;169;169;Nr. 169. Der Werwolfschäfer.;Kapitel VI. Zauber.|§ 3. Verwandlung in Thiere.;NoGroup;Keispelt;6.065421;49.69445;"Nr. 169. Der Werwolfschäfer. Zu Keispelt gab es vor Alters einmal einen Schäfer, der in der ganzen Umgegend sehr gefürchtet wurde, weil es bekannt war, daß er sich mit Zauberkünsten abgab. Gleichzeitig hielt sich in demselben Landstriche ein großer, fürchterlicher Wolf auf, der Menschen und Vieh anfiel und zerriß, und so listig war, stets allen Nachstellungen zu entgehen. Darum hieß es auch allgemein dieses verschmitzte Thier sei kein eigentlicher Wolf, sondern ein Werwolf. Da geschah es eines Tages, daß besagter Schäfer mit seinen zwei Kindern einem Knaben von dreizehn und einem Mägdlein von acht Jahren an, Saume eines Waldes die Schafe hütete. Es wurde Mittag, und während die Kinder ihrem schwarzen Brode tapfer zusprachen, wollte diese magere Kost dem Schäfer nicht behagen. Er sprach daher zu den Kleinen: „Jetzt gehe ich in den Wald hinein das gestern verlorene Schaf aussnchen. Sollte während meiner Abwesenheit der Wolf kommen, so braucht das Schwesterchen nur seine Schürze hinzuwerf<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2535"">[...]</a>";Luxemburger Sagen und Legenden
2536;8;170;170;Nr. 170. Der Werwolffischer.;Kapitel VI. Zauber.|§ 3. Verwandlung in Thiere.;NoGroup;Remich;6.36768;49.548883;"Nr. 170. Der Werwolffischer. Zwei Fischer von Remich, die bis Abends spät ihre Netze geworfen, fanden es für angemessen in den Wiesen unterhalb Palzen: Zu übernachten. Sie legten sich neben einander ins Gras und schliefenein. Gegen Mitternacht erwachte der Eine und war nicht wenig erstaunt Zu sehen, wie sein Kamerad sich in allerStille einen Gürtel um den Leib schnallte,plötzlichzun: Werwolf wurde, sichheißhungrig aus eiu in der Näbe weidendes Füllen stürzte,dasselbezerriß und verschlang; daun, seine frühere Gestalt wieder annehmend, sich ruhig zu ihn: ins Gras legte. Am nächsten Tage als beide Fischer eine Zeit lang wieder ihre Netze ausgeworfen hatten, klagte der gewesene Werwolf über Bauchweh. „Wenn ich ein Füllen im Leibe Hütte, gings mir ebenso,"" meinte der Andere. „Das solltestdu mir eher gesagt haben,"" erwiederte der Zauberkundige, verließ daraus wutschnaubend seinen Kameraden und seithersah ihn niemand wieder.";Luxemburger Sagen und Legenden
2538;8;172;172;Nr. 172. Der Werwolfschmied.;Kapitel VI. Zauber.|§ 3. Verwandlung in Thiere.;NoGroup;Ettelbrück;6.105571;49.84983;"Nr. 172. Der Werwolfschmied. Bei Fehlen liegt ein Wald, „die Fehlener Hecken"" genannt. Hier hielt sich zeitweise als Werwolf ein Schmied der Umgegend aus. Eines Tages begab sich dieser Schmied mit seiner Tochter aus den Ettelbrücker Markt, kaufte derselben dort eine neue Schürze, welche das Mädchen sofort freudig anlegte. Auf dem Heimwege gingen Vater und Kind traulich nebeneinander, doch als sie in die Fehlener Hecken gekommen, gewahrte das Mädchen plötzlich neben sich statt seines Vaters einen grimmigen Wolf, der alsbald aus es los sprang, ihn: die Schürze von: Leibe riß und dieselbe wüthend in kleine Stücke zerzauste. Ohne den: Mädchen weiteres Leid zuzusügen, verschwand daraus der Wolf in: Gebüsch, und einen Augenblick nachher eilte der Schmied ans demselben zu seiner halbohnmüchtigen Tochter. Sie setzten zusammen ihre Reise fort, doch während der Vater sein Kind durch allerlei schöne Worte zu beruhigen suchte, bemerkte dieses, wie der Schmied sich fortwährend Zeugfetzen, die sich <a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2538"">[...]</a>";Luxemburger Sagen und Legenden
2539;8;173;173;Nr. 173. Der Werwolfsoldat.;Kapitel VI. Zauber.|§ 3. Verwandlung in Thiere.;NoGroup;Luxemburg;6.133836;49.611567;"Nr. 173. Der Werwolfsoldat. Auf einer kleiner Anhöhe vor Betteinburg an der Straße nach Luxemburg saß schweißtriefend und ermattet durch angestrengten Marsch ein alter, grauer Krieger. Indem er so ausruhte, bedachte er seine Erlebnisse. Als junger übermüthiger Bursche war er aus dem Dorfe, das jetzt zu seinen Füßen lag, gezogen nur Soldat zu werden, die armen, schwachen Eltern ihrem Schicksale überlassend; von allen seinen Hoffnungen hatte sich keine verwirklicht, und jetztkam er in die Heimntb zurück als Krüppel und Bettler. Ein furchtbarer Fluch drang darauf über seine Lippen, und indem er den Kops trotzig zurückwarf, erblickte er gegenüber den Erlöser auf hohem steinernen Kreuz. „Und daran bist du Schuld, tauber Herrgott, der meine Bitten nicht anhören wollte,"" rief er verzweifelt aus, und wuthentbrannt ergriff er einen Stein, schleuderte denselben gegen das Kreuz und verstümmelte damit das hehre Bild des Heilandes. Seit diesem Tage ging allnächtlich in Bettemburg ein gräulicher Wol<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2539"">[...]</a>";Luxemburger Sagen und Legenden
2540;8;174;174;Nr. 174. Der Großvater als Werwolf.;Kapitel VI. Zauber.|§ 3. Verwandlung in Thiere.;NoGroup;Lintgen;6.127963;49.722279;"Nr. 174. Der Großvater als Werwolf. Auf der Mühle von Lintgen lebte einst ein Großvater, der das Glück besaß, nicht allein mit seinen Kindern und Kindeskindern zusammen zu wohnen, sondern den auch noch Enkelchen in Fischbach erfreuten.Am heiligen Cbristag, nachdem er den Kleinen in der Mühle das herkömmliche Backwerk, „Kendel"" genannt, vertheilthatte, zog er nach Fischbach um dort ein Gleiches zu thun. Als der geliebte Großvater am andern Tage, wie er versprochen, nichtzurückkehrte,beunruhigte sichdie Familie sehr, und ein rüstiges Mitglied derselben eilte nach Fischbach, um Erkundigungen einzuziehen. Dort wurde vernommen, daß der Greis nach kurzen: Aufenthalte den Heimweg angetreten habe. Trotz aller Nachforschungen war und blieb derselbe jedoch verschollen. Als im nächsten März die Müllerssöhne ihre Aecker bestellten, wunderten sie sich sehr darüber, daß stets ein alter, magerer Wolf sichihnen zu nähern suchte, und jeden Tag kühner wurde. Zuletzt kau: das Thier so nahe an den Pflug h<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2540"">[...]</a>";Luxemburger Sagen und Legenden
2542;8;176;176;Nr. 176. Der Zolverknopf und der Litschef.;Kapitel VII. Gott, Muttergottes, Engel.;NoGroup;Luxemburg;6.133836;49.611567;"Nr. 176. Der Zolverknopf und der Litschef. Der „Zolverknops"" und der „Litschef"" sind hohe, steile Zwillingsberge, im Süden des Großherzogthums Luxemburg gelegen. Um Etwas Uraltes zu bezeichnen, gilt die sprichwörtliche Redensart: „Alt wie der Zolverknops."" Von diesen Bergen heißt es nun, daß nachdem Gott die Erde erschaffen hatte, er sich die Hände rieb, und daß zwei Erdkügelchen, die sich von seinen Fingern lösten, herunterfielen, und den Zolverknops wie den Litschef bildeten. H *) Basse-Moüturie, 107.";Luxemburger Sagen und Legenden
2543;8;177;177;Nr. 177 Die Entstehung von Budersberg.;Kapitel VII. Gott, Muttergottes, Engel.;NoGroup;Budersberg;6.070205;49.4915;Nr. 177 Die Entstehung von Budersberg. Ueber die Entstehung(des Dörfchens Bndersberg, das am Fuße des Johannisberges liegt,geht folgende Sage: Wie unser Herrgott den Johannisberg hinausging, fielihm Budersberg aus der Hotte (Kiepe).;Luxemburger Sagen und Legenden
2544;8;178;178;Nr. 178. Gott und die Magd.;Kapitel VII. Gott, Muttergottes, Engel.;NoGroup;Oberkerschen;5.913833;49.577191;"Nr. 178. Gott und die Magd. Auf dem Banne von Oberkerschen stand einst eine Burg, deren Besitzer sich dadurch auszeichneten, daß sie alle um ein Almosen anhaltende arme Leute mit gräßlichen Flüchen und Verwünschungen empfingen und durch grimmige Hunde verjagen ließen. Lange Zeit schon hatte diese herzlose und grausame Gewohnheit bestanden, und kein Hülfsbedürftiger von Nah und Fern erkühnte sich mehr dieses gottlose Schloß zu betreten. Eines Dages jedoch kam ein alter,ehrwürdig allssehender Bettler zur Burg und bat iuständigstum eine kleineUnterstützung. Vergebens waren sein Flehen und seine Bitten. Schon sollten die Hunde aus ihn gehetztwerden, da erbarmte sich seiner eine Magd. Heimlich rief sie die Hunde zurück und reichtefreudig dem armen Manne eine ansehnliche Gabe voll ihren eigenen Ersparnissen. „Dies sollstdu nicht umsonst gethan haben,"" sprach der Bettler, und zu gleicherZeit forderte er das Mädchen aus, sofort,seine Habe zu sich zu nehmen und mit ihm eiligstdieBurg zu verlass<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2544"">[...]</a>";Luxemburger Sagen und Legenden
2545;8;179;179;Nr. 179. Gott und der Schmied.;Kapitel VII. Gott, Muttergottes, Engel.;NoGroup;Luxemburg;6.133836;49.611567;"Nr. 179. Gott und der Schmied. In Luxemburg bei dem Trierer Thor bestand seit undenklichen Zeiten eine Schmiede. In diese Schmiede kehrte einst Gott der Herr in Gestalt eines Greisen mit weißem Barte und grauem Kittel ein, um sich mit den bejahrten Männern der Nachbarschaft, die sich hier zu versammeln pflegten, zu unterhalten. Das Gespräch kam auf die Mutter des Schmiedes, und jeder Nachbar wußte etwas über die guten Eigenschaften der ausgezeichneten, alten Frau zu erzählen. „Ach! könnte sie nur wieder jung werden!"" rief der Schmied, ihr Sohn, aus, „dann wäre ich vollkommen glücklich."" „Nun denn,"" sprach der liebe Gott,"" das ist noch möglich. Bringe Deine Mutter her, lege sie auf den Amboß, und schmiede tüchtig drauf los; ich werde zuschlagen."" Wie seltsam diese Worte auch klangen, sie wurden mit einem solchen ausdrucksvollen Tone gesprochen, daß der Schmied that, wie ihm angerathen wurde. Das Mütterchen wurde herbeigerufen, auf den Amboß gelegt, der Schmied schmiedete tüchtig drauf l<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2545"">[...]</a>";Luxemburger Sagen und Legenden
2546;8;180;180;Nr. 180. Die Weinachtsveilchen.;Kapitel VII. Gott, Muttergottes, Engel.;NoGroup;Hobscheid;5.916248;49.688595;"Nr. 180. Die Weinachtsveilchen. Bei Hobscheid wohnte einst in einer dürftigen Hütte eine arme, verlasseneWittwe mit ihrem Tbchterchen. Als Weihnachten herankamen, lag die Mutter sterbend aus dem Krankenlager. Dem kleinen Mädchen, welches zu mildthätigen Menschen gegangen war und in einen: Korb ein Stück Brod nach Hause trug, begegnete unweit der Hütte einer jungen Frau mit einem Kindlein aus dem Arme, die,wie vor Hunger und Kalte ermattet, fröstelnd im tiefen Schnee an: Wege stand. Höchst bewegt über vielleichtnoch größere Roth als die ihrige, reichte das Mädchen sein einziges Stück Brod der jungen Frau, die es gerührt annahm und herzlich dankte. Als das Töchterchen nun zu ihrer Wohnung kam, erstaunte es über alle Maßen: seine Mutter stand gesund und freundlichlächelnd in der Hausthüre. Sie erzähltedie heiligeJungfrau mit den: Jesuskindlein sei bei ihr gewesen, habe sieaufstehen geheißen, sie habe gefolgt und sei jetztvon allem Nebel befreit. Und wie die Frau den Korb aufdeckte,um den <a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2546"">[...]</a>";Luxemburger Sagen und Legenden
2547;8;181;181;Nr. 181. Der Minnesänger.;Kapitel VII. Gott, Muttergottes, Engel.;NoGroup;Eich;6.128495;49.628702;"Nr. 181. Der Minnesänger. Die Entstehung der Klause auf dem „Michelsberg"" an der Eisch erzähltdie Sage folgendermaßen: In der Umgegend dieserKlause lebtevor Zeiten ein junger, freundlicherMinnesänger. Willkommen war er stetsüberall, in den Hütten der Armen, wie in den Schlössern der Reichen. Nur eine Burg hatte er niemals zu besuchen gewagt, es war die, wo der schrecklicheLudolph mit seinen Banditen hauste. Als eines Tages der Barde in seine Kunstgedanken vertieft im Walde auf einsamen: Pfade wandelte, begegnete ihm ganz unverhofftLudolph mit seinenwilden Reitergesellen.Sie kehrten zurück von einen:Raubzuge und führten einjunges, unschuldiges Mädchen mit sich. „Ah! lustiger Junge,"" sprach der verkommene Ritter, „heute mußt du auch einmal zu mir auf die Burg. Du verstehst es ja die ganze Welt aufzuheitern, nun sollst du mir auch die närrische Schöne, die mich hier begleitet, aufmuutern Helsen."" Im Dickicht kommen die Pferde mir nicht nach, dachte der Künstler, und er sprang ins Gebüsch.<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2547"">[...]</a>";Luxemburger Sagen und Legenden
2550;8;184;184;Nr. 184. St. Maximin und die Remicher.;Kapitel VIII. Heilige.;NoGroup;Remich;6.36768;49.548883;"Nr. 184. St. Maximin und die Remicher. Zur Zeit unseres Grafen Siegfrit war ein gewißer Adalbert Lehensherr von Nemich. Dieser Herr unterdrückte und mißhandelte seine Untertbanen dermaßen, daß sechzig Remicher beschlossen eine Wallfahrt nach dem Grabe des h. Maximin zu unternehmen, um von diesem Heiligen Abhülfe ihrer Noth zu erflehen. Zwei Nächte und einen Tag schon hatten dieselbe vor und in der Kirche mit Gebet zugebracht, da erschien am zweiten Tage einer Gewohnheit gemäß Adalbert mit seiner Mutter ebenfalls in diesem Gotteshaufe. Bei seinem Anblick warfen sich die Nemicher aus die Erde und während einer halben Stunde riesen sie laut den heiligenMaximin um Hülse an. Ueber diese Kundgebung und die bittern Vorwürfe seiner Mutter gerieth der Lehensherr in einen solchen Zorn, daß er sein Schwert zog und die Nemicher zu durchbohren drohte. Doch kaum hatte er-diese Waffe ergriffen, als ihn ein mächtiges Zittern und eine Art Raserei überfielen. Sein Schwertgnrt zerriß und sein Schwert sel<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2550"">[...]</a>";Luxemburger Sagen und Legenden
2551;8;185;185;Nr. 185. st. Maximin und die Weimerskircher.;Kapitel VIII. Heilige.;NoGroup;Weimerskirch;6.138641;49.629784;"Nr. 185. st. Maximin und die Weimerskircher. Bernacrus war durch die Abtei St. Maximin mit deren Besitzungen von Weimerskirchen belehnt worden. Er regierte als ächter Tyrann und schiennur darauf bedacht immer neue Mittel zu ersinnen um Hab und Gut seiner armen Unterthnnen an sichzu bringen. In solcherAbsicht trug er einmal einem derselben die Sorge auf, einen zur Jagd angelernten Falken zu verpflegen,wohl wissend, daß ein so unerfahrener Mann hierin'irgend einen Fehler, den er dann ausnützen könnte,begehen würde. Und richtig,inengem, rauchigem Stübchen wohnend und mit ärmlicher Nahrung versehen, verendete bald der edle Vogel. Der Bauer wagte nicht dein strengen Herrn dieseTodesanzeige zu überbringen, und in dem Glauben, es würde schließlichgenügen,dastodte Thier vorzuzeigen, bewahrte er sorgfältigdessenLeichnam aus, und als der Tag kam, an welchem er den Falken abliefernmußte, übergab er denselbengerupft,gesalzenund geräuchert.Sich wüthend stellend, wollteBernacrus in diesem Vorfallnic<a href=""https://mosel-sagen.de/einzelansicht-sagen/?markerid=2551"">[...]</a>";Luxemburger Sagen und Legenden
2552;8;186;186;Nr. 186. Maximin und Karl Martel.;Kapitel VIII. Heilige.;NoGroup;Grund;6.13799;49.607207;Nr. 186. Maximin und Karl Martel. Im Jahre 723 übersiel Karl Märtel eine tödtlicheKrankheit.Nachdem alle ärztlichenMittel erfolglos geblieben waren, erschien dem Helden im Traume der h. Maximin, welcher ihn zu seinem Grabe beschied.Darauf ließ Karl sich nach Trier aus die Ruhestätte des Heiligen in einer Sänfte tragen, betete und schliefein. Abermals erschien ihm Maximin während des Schlafes und versprach ihm Genesung, wenn er seine Sünden bereuen wollte. Karl versprachs, erwachte und genas vollständig. Zum Tanke für diese wunderbare Heilung schenkteder Fürst der St. Maximiner Abtei die Grundgüterbezirke von Küntzig, Steinsel und Weimerskirchen, zu welchen: Letztem damals das Gebiet der später entstandenen Stadt Luxemburg gehörte?) 2)  Bertholet, 11, 204.;Luxemburger Sagen und Legenden
2553;8;187;187;Nr. 187. St. Schetzel.;Kapitel VIII. Heilige.;NoGroup;Luxemburg;6.133836;49.611567;"Nr. 187. St. Schetzel. In dem Grünenwalde liegt zwei Stunden von Luxemburg, im Dickicht verborgen die ,,Schetzelgrotte"", eine theils durch die Natur, theils durch Menschenhand geschaffene Felsenhöhle, heute noch ein beliebter Wallfahrtsort. Etwa hundert Schritte unterhalb dieser Grotte befindet sich der „Schetzelbrunnen"", eine eiskalte,kristallhelleQuelle der weißen Ernz. Grotte und Quelle führen den Namen eines im zwölften Jahrhundert lebenden frommen Einsiedlers,der noch beim Volke im Rufe der Heiligkeit steht. „Schetzel"" trug nur um die Lenden ein Stück Kleidung, nährte sichvon Wurzeln und Kräutern und schlief auf der rauhen Erde. Er befaß die Gabe der Weissagung, denn er wußte es jedesmal im Voraus, wenn dieser oder jener ihn aufsuchen wollte, und als er starb, fingen alleGlocken der umliegenden Ortschaften von selbstan zu läuten?) 1) Bertholet, IV, 97, 98, 101, 104.—öon ©eberftolpe, 97.";Luxemburger Sagen und Legenden
2554;8;188;188;Nr. 188. St. Quiriacus.;Kapitel VIII. Heilige.;NoGroup;Stadtbredimus;6.366809;49.562246;"Nr. 188. St. Quiriacus. In Taben an der Saar ruhen die Gebeine des h. Ouiriacus. Auch sein Bildniß istdort aufgestelltin einer gnadenreichenKapelle. Dieses Bild kam einstdie Mosel heruntergeschwommen. Zu Stadtbredimus wollte es bei der Viehtränke anlanden, alleinsechs Waschweiber, die sichdort befanden, stießen es mit ihren Blüueln in den Strom zurück, indeß sie meinten das Dorf besäße schonHeilige und Heiligenfestegenug. Da richtetesichdas Bild kerzengerade im Wasser auf und sprach: „Ich schwimme die Mosel herunter und die Saar hinauf, und ihr werdet Euch noch glücklichschätzen,durchHecken und Stauden zu mir kommen zu können"". Auch mußten später allesechs Waschweiber, eine nach der Andern, ihre Zufluchtzu diesem Heiligen nehmen. Der beschwerlicheWeg nach Taben war ihre einzigeStrafe, denn der gute Heilige erhörtesiealle.";Luxemburger Sagen und Legenden
